epoch,inclusion_loss,learning_rate
103,0.0018740958575905885,0.0020000000949949026
104,0.0018702360699236439,0.0020000000949949026
105,0.0018653920750247484,0.0020000000949949026
106,0.0018612934181117709,0.0020000000949949026
107,0.0018562474924264279,0.0020000000949949026
108,0.0018506770730411857,0.0020000000949949026
109,0.0018468442476535615,0.0020000000949949026
110,0.0018434629680579907,0.0020000000949949026
111,0.0018393132537704562,0.0020000000949949026
112,0.00183558186518939,0.0020000000949949026
113,0.0018316785379635394,0.0020000000949949026
114,0.0018269852901500452,0.0020000000949949026
115,0.0018229224737023877,0.0020000000949949026
116,0.0018194753065324224,0.0020000000949949026
117,0.0018157250726622844,0.0020000000949949026
118,0.0018122104863035797,0.0020000000949949026
119,0.0018088108062999436,0.0020000000949949026
120,0.0018048900439692453,0.0020000000949949026
121,0.0018010948509621714,0.0020000000949949026
122,0.0017977029507207387,0.0020000000949949026
123,0.0017942171143298007,0.0020000000949949026
124,0.0017909040811449652,0.0020000000949949026
125,0.0017877707541830248,0.0020000000949949026
126,0.0017843610381104383,0.0020000000949949026
127,0.0017809643717438847,0.0020000000949949026
128,0.0017777662215008184,0.0020000000949949026
129,0.0017745225888106987,0.0020000000949949026
130,0.0017714227795540343,0.0020000000949949026
131,0.0017684736763246933,0.0020000000949949026
132,0.0017654000961689642,0.0020000000949949026
133,0.0017623516001775098,0.0020000000949949026
134,0.0017593889876706468,0.0020000000949949026
135,0.0017563956194346399,0.0020000000949949026
136,0.0017535226536984105,0.0020000000949949026
137,0.0017507467450571972,0.0020000000949949026
138,0.001747930020171891,0.0020000000949949026
139,0.0017451644367676624,0.0020000000949949026
140,0.0017424280663852687,0.0020000000949949026
141,0.0017396805118332303,0.0020000000949949026
142,0.0017370281286651992,0.0020000000949949026
143,0.0017344252458814107,0.0020000000949949026
144,0.0017318310392765014,0.0020000000949949026
145,0.001729293369166194,0.0020000000949949026
146,0.0017267614925897258,0.0020000000949949026
147,0.0017242440326221222,0.0020000000949949026
148,0.001721791332978686,0.0020000000949949026
149,0.0017193634599565754,0.0020000000949949026
150,0.0017169718203570495,0.0018000000854954123
151,0.0017148565117578477,0.0018000000854954123
152,0.0017127452942835037,0.0018000000854954123
153,0.001710658276150627,0.0018000000854954123
154,0.0017086036782011512,0.0018000000854954123
155,0.0017065664910542312,0.0018000000854954123
156,0.0017045617681298827,0.0018000000854954123
157,0.0017025846003467112,0.0018000000854954123
158,0.0017006191767746474,0.0018000000854954123
159,0.0016986771520162355,0.0018000000854954123
160,0.0016967562019416793,0.0018000000854954123
161,0.0016948519785717413,0.0018000000854954123
162,0.001692975696995742,0.0018000000854954123
163,0.0016911207235167573,0.0018000000854954123
164,0.0016892823114796444,0.0018000000854954123
165,0.0016874658049347512,0.0018000000854954123
166,0.0016856650509596556,0.0018000000854954123
167,0.0016838815755363533,0.0018000000854954123
168,0.0016821204412072167,0.0018000000854954123
169,0.0016803764526337444,0.0018000000854954123
170,0.001678650871073596,0.0018000000854954123
171,0.0016769439488167543,0.0018000000854954123
172,0.001675251295254166,0.0018000000854954123
173,0.0016735758233073043,0.0018000000854954123
174,0.001671917572321757,0.0018000000854954123
175,0.0016702747412059397,0.0018000000854954123
176,0.0016686495057963682,0.0018000000854954123
177,0.0016670397002409784,0.0018000000854954123
178,0.0016654441921360927,0.0018000000854954123
179,0.0016638643649942583,0.0018000000854954123
180,0.0016622986275294787,0.0018000000854954123
181,0.001660747667713592,0.0018000000854954123
182,0.0016592119045730032,0.0018000000854954123
183,0.0016576896631749658,0.0018000000854954123
184,0.0016561814296959484,0.0018000000854954123
185,0.001654686527754331,0.0018000000854954123
186,0.0016532042911539823,0.0018000000854954123
187,0.0016517354933380712,0.0018000000854954123
188,0.0016502793792552688,0.0018000000854954123
189,0.0016488357199528013,0.0018000000854954123
190,0.0016474045059096478,0.0018000000854954123
191,0.0016459848683565937,0.0018000000854954123
192,0.0016445770060156612,0.0018000000854954123
193,0.001643180738509842,0.0018000000854954123
194,0.0016417956589112952,0.0018000000854954123
195,0.001640421931538423,0.0018000000854954123
196,0.0016390589941746613,0.0018000000854954123
197,0.0016377066195832036,0.0018000000854954123
198,0.0016363647166702973,0.0018000000854954123
199,0.001635032865887463,0.0018000000854954123
