epoch,inclusion_loss,learning_rate
1869,2.0982026267204876e-06,0.002
1870,2.0837401790999145e-06,0.002
1871,2.0693860720724543e-06,0.002
1872,2.055139539489184e-06,0.002
1873,2.0409998155778525e-06,0.002
1874,2.0269661573396007e-06,0.002
1875,2.013037826152024e-06,0.002
1876,1.999214095479418e-06,0.002
1877,1.9854935800978296e-06,0.002
1878,1.9718747580328927e-06,0.002
1879,1.9583567186821297e-06,0.002
1880,1.9449385692971322e-06,0.002
1881,1.931619499983295e-06,0.002
1882,1.9183987807580893e-06,0.002
1883,1.905275743789207e-06,0.002
1884,1.892249738949715e-06,0.002
1885,1.8793200960549707e-06,0.002
1886,1.8664861197955848e-06,0.002
1887,1.8537470625830176e-06,0.002
1888,1.8411013882645136e-06,0.002
1889,1.8285479152903574e-06,0.002
1890,1.816085916767936e-06,0.002
1891,1.8037147060847077e-06,0.002
1892,1.7914336315615486e-06,0.002
1893,1.7792420476317451e-06,0.002
1894,1.7671393035125542e-06,0.002
1895,1.755124746321631e-06,0.002
1896,1.7431977234962971e-06,0.002
1897,1.7313576036365452e-06,0.002
1898,1.7196037749634669e-06,0.002
1899,1.7079356505131422e-06,0.002
1900,1.6963524738865507e-06,0.002
1901,1.684853521799159e-06,0.002
1902,1.6734382222482426e-06,0.002
1903,1.6621059734705494e-06,0.002
1904,1.650856042129998e-06,0.002
1905,1.6396877697508322e-06,0.002
1906,1.628600575877218e-06,0.002
1907,1.6175939089367262e-06,0.002
1908,1.6066672268543739e-06,0.002
1909,1.5958200014579571e-06,0.002
1910,1.5850517067497307e-06,0.002
1911,1.574361816002248e-06,0.002
1912,1.5637498074493377e-06,0.002
1913,1.5532151602110109e-06,0.002
1914,1.5427573660546588e-06,0.002
1915,1.5323759230983807e-06,0.002
1916,1.522070248654768e-06,0.002
1917,1.5118393383242299e-06,0.002
1918,1.501682583303959e-06,0.002
1919,1.491599468889029e-06,0.002
1920,1.4815894659193382e-06,0.002
1921,1.4716520764206722e-06,0.002
1922,1.4617866947257748e-06,0.002
1923,1.4519925587803015e-06,0.002
1924,1.4422691351251543e-06,0.002
1925,1.4326159307080565e-06,0.002
1926,1.423032455762852e-06,0.002
1927,1.4135182296131088e-06,0.002
1928,1.4040727843108429e-06,0.002
1929,1.3946956482429928e-06,0.002
1930,1.385386366793355e-06,0.002
1931,1.3761444818019955e-06,0.002
1932,1.3669695492252256e-06,0.002
1933,1.3578611278693555e-06,0.002
1934,1.3488187828327948e-06,0.002
1935,1.3398420358679375e-06,0.002
1936,1.3309302632934355e-06,0.002
1937,1.3220830041528886e-06,0.002
1938,1.3132998254993862e-06,0.002
1939,1.3045802968643938e-06,0.002
1940,1.2959239954546933e-06,0.002
1941,1.287330505440399e-06,0.002
1942,1.27879941408535e-06,0.002
1943,1.270330316467132e-06,0.002
1944,1.261922750003985e-06,0.002
1945,1.2535761598291518e-06,0.002
1946,1.2452901315918317e-06,0.002
1947,1.237064039014411e-06,0.002
1948,1.2288971407594298e-06,0.002
1949,1.220788996182175e-06,0.002
1950,1.212739187569896e-06,0.002
1951,1.2047472929335744e-06,0.002
1952,1.1968129108805017e-06,0.002
1953,1.1889356391495987e-06,0.002
1954,1.181115086066919e-06,0.002
1955,1.1733508675590047e-06,0.002
1956,1.1656426008687003e-06,0.002
1957,1.1579899155150828e-06,0.002
1958,1.1503923430232594e-06,0.002
1959,1.1428493045573064e-06,0.002
1960,1.1353604065838294e-06,0.002
1961,1.1279252778282143e-06,0.002
1962,1.120543544952189e-06,0.002
1963,1.1132148463720726e-06,0.002
1964,1.1059388249906435e-06,0.002
1965,1.0987151273173168e-06,0.002
1966,1.0915434088832169e-06,0.002
1967,1.0844233241781315e-06,0.002
1968,1.077354536382445e-06,0.002
1969,1.0703367088063596e-06,0.002
1970,1.0633695101614097e-06,0.002
1971,1.056452612976487e-06,0.002
1972,1.0495856916568562e-06,0.002
1973,1.042768341693427e-06,0.002
1974,1.0360001022655555e-06,0.002
1975,1.0292806497042402e-06,0.002
1976,1.0226096559423192e-06,0.002
1977,1.0159867952610256e-06,0.002
1978,1.0094117563727247e-06,0.002
1979,1.002884210949091e-06,0.002
1980,9.964035938435922e-07,0.002
1981,9.899689921977926e-07,0.002
1982,9.835796214577894e-07,0.002
1983,9.772350142862648e-07,0.002
1984,9.70934710796649e-07,0.002
1985,9.64678302491946e-07,0.002
1986,9.584654018381615e-07,0.002
1987,9.522956005986188e-07,0.002
1988,9.461685771463093e-07,0.002
1989,9.400840345823733e-07,0.002
1990,9.340416628580949e-07,0.002
1991,9.280411256539112e-07,0.002
1992,9.22082088472483e-07,0.002
1993,9.161642215944492e-07,0.002
1994,9.102872209667777e-07,0.002
1995,9.044508088390228e-07,0.002
1996,8.986547214474747e-07,0.002
1997,8.928985675764724e-07,0.002
1998,8.871819881172047e-07,0.002
1999,8.815047162966918e-07,0.002
2000,8.75866474651578e-07,0.002
2001,8.70266987175556e-07,0.002
2002,8.647059882419039e-07,0.002
2003,8.591832113974992e-07,0.002
2004,8.53698409860506e-07,0.002
2005,8.482513369830356e-07,0.002
2006,8.42841755579336e-07,0.002
2007,8.374694300430364e-07,0.002
2008,8.321341217853867e-07,0.002
2009,8.268355971517799e-07,0.002
2010,8.215736183150818e-07,0.002
2011,8.163479546816281e-07,0.002
2012,8.111583774928251e-07,0.002
2013,8.060046591277892e-07,0.002
2014,8.00886471072778e-07,0.002
2015,7.958034016702215e-07,0.002
2016,7.907550131996862e-07,0.002
2017,7.85741054795609e-07,0.002
2018,7.807612871063088e-07,0.002
2019,7.75815467296362e-07,0.002
2020,7.709033663853389e-07,0.002
2021,7.660247538995501e-07,0.002
2022,7.611794071684951e-07,0.002
2023,7.563671090016952e-07,0.002
2024,7.515876424130486e-07,0.002
2025,7.468407987626088e-07,0.002
2026,7.421263676798039e-07,0.002
2027,7.374441443161477e-07,0.002
2028,7.327939254779682e-07,0.002
2029,7.281755093534029e-07,0.002
2030,7.235886990825398e-07,0.002
2031,7.190332974846961e-07,0.002
2032,7.145091119593757e-07,0.002
2033,7.100159506421989e-07,0.002
2034,7.055536213551616e-07,0.002
2035,7.011218597798152e-07,0.002
2036,6.967204228384666e-07,0.002
2037,6.923491137721191e-07,0.002
2038,6.880077379113413e-07,0.002
2039,6.836960431094468e-07,0.002
2040,6.794137202219886e-07,0.002
2041,6.751605674045841e-07,0.002
2042,6.709363890710907e-07,0.002
2043,6.667409955291526e-07,0.002
2044,6.62574198653251e-07,0.002
2045,6.584358152710223e-07,0.002
2046,6.543256634872661e-07,0.002
2047,6.502435636231055e-07,0.002
2048,6.461893385255306e-07,0.002
2049,6.421628118900382e-07,0.002
2050,6.381638107047276e-07,0.002
2051,6.341921632166843e-07,0.002
2052,6.30247700154722e-07,0.002
2053,6.263301341699563e-07,0.002
2054,6.224391452207538e-07,0.002
2055,6.185745510974363e-07,0.002
2056,6.147361733810703e-07,0.002
2057,6.10923823116952e-07,0.002
2058,6.071372345393416e-07,0.002
2059,6.033762090724421e-07,0.002
2060,5.996405711386986e-07,0.002
2061,5.959301493624063e-07,0.002
2062,5.92244776568784e-07,0.002
2063,5.88584287848677e-07,0.002
2064,5.849485221344073e-07,0.002
2065,5.813373201252318e-07,0.002
2066,5.777505249891691e-07,0.002
2067,5.741879822480565e-07,0.002
2068,5.706495389636132e-07,0.002
2069,5.671350448310509e-07,0.002
2070,5.636443510245581e-07,0.002
2071,5.601773107318117e-07,0.002
2072,5.567337788550723e-07,0.002
2073,5.533136115008169e-07,0.002
2074,5.499166664682517e-07,0.002
2075,5.465428025068171e-07,0.002
2076,5.43191879733033e-07,0.002
2077,5.398637594406161e-07,0.002
2078,5.36558303957541e-07,0.002
2079,5.33275376935757e-07,0.002
2080,5.30014842910207e-07,0.002
2081,5.267765675407482e-07,0.002
2082,5.235604173898774e-07,0.002
2083,5.20366259853429e-07,0.002
2084,5.171938998464468e-07,0.002
2085,5.140430954348822e-07,0.002
2086,5.109136391767416e-07,0.002
2087,5.078053792979347e-07,0.002
2088,5.047181740905372e-07,0.002
2089,5.016518820811096e-07,0.002
2090,4.986063650603747e-07,0.002
2091,4.955814893121425e-07,0.002
2092,4.925771205044436e-07,0.002
2093,4.895931288747247e-07,0.002
2094,4.866292957605778e-07,0.002
2095,4.836853722095156e-07,0.002
2096,4.807612154325234e-07,0.002
2097,4.7785668995955e-07,0.002
2098,4.7497165910437077e-07,0.002
2099,4.7210599264870254e-07,0.002
2100,4.692595617323947e-07,0.002
2101,4.664322392261607e-07,0.002
2102,4.636239023803916e-07,0.002
2103,4.6083442776183255e-07,0.002
2104,4.5806368794283655e-07,0.002
2105,4.553114928363583e-07,0.002
2106,4.525777014224892e-07,0.002
2107,4.498621918156656e-07,0.002
2108,4.4716484426360627e-07,0.002
2109,4.4448554111108864e-07,0.002
2110,4.4182416714138213e-07,0.002
2111,4.391806084326965e-07,0.002
2112,4.365547529753619e-07,0.002
2113,4.3394649003061147e-07,0.002
2114,4.3135571004684587e-07,0.002
2115,4.2878230499772397e-07,0.002
2116,4.26226167817762e-07,0.002
2117,4.2368719286029397e-07,0.002
2118,4.211652755563745e-07,0.002
2119,4.186601070830456e-07,0.002
2120,4.1617133352893954e-07,0.002
2121,4.1369878073794545e-07,0.002
2122,4.1124227425983663e-07,0.002
2123,4.088016542744306e-07,0.002
2124,4.0637678553781484e-07,0.002
2125,4.039675568525128e-07,0.002
2126,4.0157387372939774e-07,0.002
2127,3.9919564783396155e-07,0.002
2128,3.968327867058749e-07,0.002
2129,3.9448518899599443e-07,0.002
2130,3.921527443283652e-07,0.002
2131,3.898353378504764e-07,0.002
2132,3.8753285069931203e-07,0.002
2133,3.852451074029957e-07,0.002
2134,3.829719817864062e-07,0.002
2135,3.807133775141171e-07,0.002
2136,3.784692056958568e-07,0.002
2137,3.762393812258925e-07,0.002
2138,3.740238169333929e-07,0.002
2139,3.7182233203057407e-07,0.002
2140,3.696347752340516e-07,0.002
2141,3.6746099729222033e-07,0.002
2142,3.6530087950796426e-07,0.002
2143,3.6315432269634475e-07,0.002
2144,3.610212321653478e-07,0.002
2145,3.589015192571951e-07,0.002
2146,3.567950957778979e-07,0.002
2147,3.547018774017553e-07,0.002
2148,3.5262178005540944e-07,0.002
2149,3.5055471983874086e-07,0.002
2150,3.4850061507011245e-07,0.002
2151,3.4645955027497744e-07,0.002
2152,3.444316412822262e-07,0.002
2153,3.424168430658442e-07,0.002
2154,3.4041509413093755e-07,0.002
2155,3.384262888709429e-07,0.002
2156,3.364503419755608e-07,0.002
2157,3.344870648723048e-07,0.002
2158,3.3253638158983937e-07,0.002
2159,3.3059818353846375e-07,0.002
2160,3.2867235012129273e-07,0.002
2161,3.267588059044425e-07,0.002
2162,3.2485741974495734e-07,0.002
2163,3.2296811493778927e-07,0.002
2164,3.210907852977378e-07,0.002
2165,3.192253357135913e-07,0.002
2166,3.1737168958293985e-07,0.002
2167,3.155297454960184e-07,0.002
2168,3.136994378381123e-07,0.002
2169,3.118806789931459e-07,0.002
2170,3.1007339786996246e-07,0.002
2171,3.0827752663350524e-07,0.002
2172,3.0649298861563707e-07,0.002
2173,3.0471972646290245e-07,0.002
2174,3.029576676615527e-07,0.002
2175,3.012067535868099e-07,0.002
2176,2.9946692190435815e-07,0.002
2177,2.9773810925004475e-07,0.002
2178,2.9602026061970674e-07,0.002
2179,2.943133119901588e-07,0.002
2180,2.926172087075055e-07,0.002
2181,2.9093189060907736e-07,0.002
2182,2.89257299552507e-07,0.002
2183,2.8759337952064677e-07,0.002
2184,2.859400701106821e-07,0.002
2185,2.842973163376544e-07,0.002
2186,2.826650587005782e-07,0.002
2187,2.8104320308169607e-07,0.002
2188,2.7943159977406364e-07,0.002
2189,2.7783017756873985e-07,0.002
2190,2.76238875793288e-07,0.002
2191,2.746576244062189e-07,0.002
2192,2.730863656895926e-07,0.002
2193,2.715250165038887e-07,0.002
2194,2.699734918869535e-07,0.002
2195,2.684317273595517e-07,0.002
2196,2.6689966041359605e-07,0.002
2197,2.6537723196809034e-07,0.002
2198,2.6386438011955625e-07,0.002
2199,2.6236104820023326e-07,0.002
2200,2.608671773339464e-07,0.002
2201,2.59382710992371e-07,0.002
2202,2.579075888250063e-07,0.002
2203,2.5644169373936684e-07,0.002
2204,2.549849457089423e-07,0.002
2205,2.5353728493991035e-07,0.002
2206,2.5209865440981887e-07,0.002
2207,2.5066899523807133e-07,0.002
2208,2.49248253293285e-07,0.002
2209,2.4783637120890855e-07,0.002
2210,2.464332694609237e-07,0.002
2211,2.4503888121769207e-07,0.002
2212,2.436531511607924e-07,0.002
2213,2.4227602689772083e-07,0.002
2214,2.409074535856359e-07,0.002
2215,2.395473811068521e-07,0.002
2216,2.381957575273062e-07,0.002
2217,2.3685253267861848e-07,0.002
2218,2.35517657848812e-07,0.002
2219,2.3419108308588757e-07,0.002
2220,2.328727612647624e-07,0.002
2221,2.315626440829202e-07,0.002
2222,2.3026068459978296e-07,0.002
2223,2.2896683660224652e-07,0.002
2224,2.2768105340250928e-07,0.002
2225,2.264032900555288e-07,0.002
2226,2.251335009235458e-07,0.002
2227,2.2387164139410757e-07,0.002
2228,2.2261766717808407e-07,0.002
2229,2.2137153387826017e-07,0.002
2230,2.201331981418875e-07,0.002
2231,2.1890261623834157e-07,0.002
2232,2.176797452085564e-07,0.002
2233,2.1646454225738283e-07,0.002
2234,2.1525696469880595e-07,0.002
2235,2.1405697049771518e-07,0.002
2236,2.1286451746162228e-07,0.002
2237,2.116795581359257e-07,0.002
2238,2.1050198495727242e-07,0.002
2239,2.0933173145339965e-07,0.002
2240,2.081687509297854e-07,0.002
2241,2.0701299677218662e-07,0.002
2242,2.0586442360359186e-07,0.002
2243,2.0472298726914028e-07,0.002
2244,2.035886436740566e-07,0.002
2245,2.02461350293785e-07,0.002
2246,2.013410646670559e-07,0.002
2247,2.0022774523618859e-07,0.002
2248,1.9912135115917713e-07,0.002
2249,1.980218417580736e-07,0.002
2250,1.969291773520274e-07,0.002
2251,1.9584331833607118e-07,0.002
2252,1.947641959890459e-07,0.002
2253,1.9369173359781407e-07,0.002
2254,1.9262588931744486e-07,0.002
2255,1.9156662056488112e-07,0.002
2256,1.9051388579594451e-07,0.002
2257,1.8946764551163257e-07,0.002
2258,1.884278591651356e-07,0.002
2259,1.8739448867580647e-07,0.002
2260,1.8636749555685422e-07,0.002
2261,1.8534684203216616e-07,0.002
2262,1.843324915012595e-07,0.002
2263,1.833244067760706e-07,0.002
2264,1.8232255217410773e-07,0.002
2265,1.81326891786811e-07,0.002
2266,1.8033739025686602e-07,0.002
2267,1.7935400128049013e-07,0.002
2268,1.7837666805638208e-07,0.002
2269,1.774053546874958e-07,0.002
2270,1.7644002505459717e-07,0.002
2271,1.7548064289268904e-07,0.002
2272,1.7452717420903154e-07,0.002
2273,1.7357958353871697e-07,0.002
2274,1.7263783744246942e-07,0.002
2275,1.7170190234228744e-07,0.002
2276,1.7077174468717312e-07,0.002
2277,1.6984733227060637e-07,0.002
2278,1.689286319966386e-07,0.002
2279,1.6801561197429632e-07,0.002
2280,1.6710824020845405e-07,0.002
2281,1.6620648481301135e-07,0.002
2282,1.653103147666615e-07,0.002
2283,1.6441969517158377e-07,0.002
2284,1.63534573308989e-07,0.002
2285,1.6265491165850326e-07,0.002
2286,1.6178067839648467e-07,0.002
2287,1.6091184123503556e-07,0.002
2288,1.600483681059342e-07,0.002
2289,1.5919022843130874e-07,0.002
2290,1.583373907685302e-07,0.002
2291,1.5748982516279641e-07,0.002
2292,1.566475015238562e-07,0.002
2293,1.5581038474766291e-07,0.002
2294,1.5497839792046807e-07,0.002
2295,1.5415149371940854e-07,0.002
2296,1.5332964106641266e-07,0.002
2297,1.5251280617814429e-07,0.002
2298,1.5170095698028046e-07,0.002
2299,1.508940635560654e-07,0.002
2300,1.50092093741351e-07,0.002
2301,1.4929501890175421e-07,0.002
2302,1.4850280903046752e-07,0.002
2303,1.4771543495494614e-07,0.002
2304,1.4693286899915613e-07,0.002
2305,1.461550677568835e-07,0.002
2306,1.4538197042986138e-07,0.002
2307,1.4461354267105842e-07,0.002
2308,1.4384975627202494e-07,0.002
2309,1.430905803908077e-07,0.002
2310,1.423359860746364e-07,0.002
2311,1.4158594617404438e-07,0.002
2312,1.4084043161057498e-07,0.002
2313,1.4009941648523774e-07,0.002
2314,1.393628736643677e-07,0.002
2315,1.3863077665713266e-07,0.002
2316,1.379031003873765e-07,0.002
2317,1.3717981848983115e-07,0.002
2318,1.3646090646631487e-07,0.002
2319,1.3574633938093673e-07,0.002
2320,1.350360925173344e-07,0.002
2321,1.3433012446207668e-07,0.002
2322,1.3362829109438825e-07,0.002
2323,1.329305249380203e-07,0.002
2324,1.322367720065281e-07,0.002
2325,1.315469785446068e-07,0.002
2326,1.3086109842306697e-07,0.002
2327,1.3017909395022738e-07,0.002
2328,1.2950093715616675e-07,0.002
2329,1.2882660688285515e-07,0.002
2330,1.2815608427959452e-07,0.002
2331,1.2748935042231836e-07,0.002
2332,1.2682638273022203e-07,0.002
2333,1.261671550717561e-07,0.002
2334,1.2551163868434476e-07,0.002
2335,1.2485980359015072e-07,0.002
2336,1.2421162146496765e-07,0.002
2337,1.2356706647658868e-07,0.002
2338,1.2292611623379623e-07,0.002
2339,1.2228875143158352e-07,0.002
2340,1.216549544117421e-07,0.002
2341,1.210247083244176e-07,0.002
2342,1.203979956296212e-07,0.002
2343,1.1977479768670896e-07,0.002
2344,1.191550948067549e-07,0.002
2345,1.1853886648146179e-07,0.002
2346,1.1792609235703127e-07,0.002
2347,1.1731675265222828e-07,0.002
2348,1.1671082864558981e-07,0.002
2349,1.1610830278646893e-07,0.002
2350,1.1550915831037276e-07,0.002
2351,1.1491337900143384e-07,0.002
2352,1.1432094428363407e-07,0.002
2353,1.1373182599787002e-07,0.002
2354,1.1314600550269102e-07,0.002
2355,1.12563464097629e-07,0.002
2356,1.1198418232875247e-07,0.002
2357,1.1140811689289093e-07,0.002
2358,1.1083523244997874e-07,0.002
2359,1.1026550907424991e-07,0.002
2360,1.0969892755544472e-07,0.002
2361,1.091354695937875e-07,0.002
2362,1.0857511760980045e-07,0.002
2363,1.0801785401538541e-07,0.002
2364,1.0746366163289685e-07,0.002
2365,1.0691252129742628e-07,0.002
2366,1.0636439153059114e-07,0.002
2367,1.0581924529934931e-07,0.002
2368,1.0527705394113496e-07,0.002
2369,1.0473779198290655e-07,0.002
2370,1.04201442014829e-07,0.002
2371,1.0366798612682462e-07,0.002
2372,1.0313740556798519e-07,0.002
2373,1.0260968466136196e-07,0.002
2374,1.020848056752297e-07,0.002
2375,1.0156275252015603e-07,0.002
2376,1.0104350988055959e-07,0.002
2377,1.0052706136007995e-07,0.002
2378,1.0001339263907211e-07,0.002
2379,9.95024886006981e-08,0.002
2380,9.89943345338884e-08,0.002
2381,9.848891668994121e-08,0.002
2382,9.79862204268082e-08,0.002
2383,9.748623218807224e-08,0.002
2384,9.69889382589343e-08,0.002
2385,9.649432482044783e-08,0.002
2386,9.600237886754227e-08,0.002
2387,9.551308690379228e-08,0.002
2388,9.502643596323213e-08,0.002
2389,9.454241324903584e-08,0.002
2390,9.406100575750301e-08,0.002
2391,9.358220103573252e-08,0.002
2392,9.310598640334817e-08,0.002
2393,9.263234936564091e-08,0.002
2394,9.216127765336103e-08,0.002
2395,9.169275881653074e-08,0.002
2396,9.122678073926963e-08,0.002
2397,9.076333125806634e-08,0.002
2398,9.030239826536868e-08,0.002
2399,8.984396987157096e-08,0.002
2400,8.93880340874804e-08,0.002
2401,8.893457911396073e-08,0.002
2402,8.848359318412611e-08,0.002
2403,8.80350645321382e-08,0.002
2404,8.758898155439061e-08,0.002
2405,8.714533260564708e-08,0.002
2406,8.670410614514014e-08,0.002
2407,8.626529069774883e-08,0.002
2408,8.582887478848689e-08,0.002
2409,8.539484706410566e-08,0.002
2410,8.496319617545083e-08,0.002
2411,8.453391083702043e-08,0.002
2412,8.410697983388304e-08,0.002
2413,8.368239195865496e-08,0.002
2414,8.326013608955158e-08,0.002
2415,8.284020113030426e-08,0.002
2416,8.242257602791981e-08,0.002
2417,8.200724979511904e-08,0.002
2418,8.159421146403075e-08,0.002
2419,8.118345013234118e-08,0.002
2420,8.077495493587398e-08,0.002
2421,8.036871504772571e-08,0.002
2422,7.99647196993739e-08,0.002
2423,7.95629581496839e-08,0.002
2424,7.91634197095359e-08,0.002
2425,7.876609373131295e-08,0.002
2426,7.837096960238249e-08,0.002
2427,7.79780367616212e-08,0.002
2428,7.758728428345013e-08,0.002
2429,7.719868366437134e-08,0.002
2430,7.681221185302287e-08,0.002
2431,7.642785673867838e-08,0.002
2432,7.60456061153094e-08,0.002
2433,7.566544187668483e-08,0.002
2434,7.528733518592864e-08,0.002
2435,7.49112722755763e-08,0.002
2436,7.453723988968765e-08,0.002
2437,7.416522554085223e-08,0.002
2438,7.379521731572497e-08,0.002
2439,7.342720311856335e-08,0.002
2440,7.306117174729778e-08,0.002
2441,7.269711194982868e-08,0.002
2442,7.233501270059569e-08,0.002
2443,7.197486348520582e-08,0.002
2444,7.161665360585241e-08,0.002
2445,7.126037282356023e-08,0.002
2446,7.090601101513115e-08,0.002
2447,7.055355808505838e-08,0.002
2448,7.020300433685502e-08,0.002
2449,6.985434001554264e-08,0.002
2450,6.950755559180011e-08,0.002
2451,6.9162641709955e-08,0.002
2452,6.881958898489363e-08,0.002
2453,6.847838827711845e-08,0.002
2454,6.813902982662243e-08,0.002
2455,6.780149648756265e-08,0.002
2456,6.746577606293906e-08,0.002
2457,6.713185897200597e-08,0.002
2458,6.679973544847987e-08,0.002
2459,6.64693961911197e-08,0.002
2460,6.614083197595461e-08,0.002
2461,6.581403364183136e-08,0.002
2462,6.548899238395349e-08,0.002
2463,6.51656993053611e-08,0.002
2464,6.48441457034585e-08,0.002
2465,6.45243215565206e-08,0.002
2466,6.420620935116417e-08,0.002
2467,6.388979812318454e-08,0.002
2468,6.357507871181879e-08,0.002
2469,6.326204212233184e-08,0.002
2470,6.29506793609788e-08,0.002
2471,6.264098181234324e-08,0.002
2472,6.233294083684102e-08,0.002
2473,6.202654795715017e-08,0.002
2474,6.172179490481176e-08,0.002
2475,6.14186733763756e-08,0.002
2476,6.11171752887399e-08,0.002
2477,6.081729261335345e-08,0.002
2478,6.051901736281804e-08,0.002
2479,6.022234171998662e-08,0.002
2480,5.992725785804421e-08,0.002
2481,5.963375805705693e-08,0.002
2482,5.934183468097086e-08,0.002
2483,5.905148010013005e-08,0.002
2484,5.876268680028893e-08,0.002
2485,5.8475447289586846e-08,0.002
2486,5.8189754123971274e-08,0.002
2487,5.790559993999909e-08,0.002
2488,5.762297738222567e-08,0.002
2489,5.73418791653804e-08,0.002
2490,5.706229804342058e-08,0.002
2491,5.678422679459915e-08,0.002
2492,5.6507658261788545e-08,0.002
2493,5.623258530640878e-08,0.002
2494,5.595900083308819e-08,0.002
2495,5.568689779010161e-08,0.002
2496,5.54162691454609e-08,0.002
2497,5.5147107915525416e-08,0.002
2498,5.4879407143249615e-08,0.002
2499,5.461315990125072e-08,0.002
2500,5.4348359302694897e-08,0.002
2501,5.4084998481824644e-08,0.002
2502,5.3823070609491683e-08,0.002
2503,5.35625688864591e-08,0.002
2504,5.330348653813414e-08,0.002
2505,5.304581682539595e-08,0.002
2506,5.2789553032893967e-08,0.002
2507,5.253468804469449e-08,0.002
2508,5.228120382736428e-08,0.002
2509,5.202907914636528e-08,0.002
2510,5.177829506433687e-08,0.002
2511,5.1528841544256894e-08,0.002
2512,5.128071042541075e-08,0.002
2513,5.103389301483172e-08,0.002
2514,5.0788380807052754e-08,0.002
2515,5.0544166436105414e-08,0.002
2516,5.030124178456301e-08,0.002
2517,5.005959952784884e-08,0.002
2518,4.9819232587336985e-08,0.002
2519,4.958013349221651e-08,0.002
2520,4.9342295579174664e-08,0.002
2521,4.9105711929477463e-08,0.002
2522,4.887037573714039e-08,0.002
2523,4.8636280681570794e-08,0.002
2524,4.840342013357129e-08,0.002
2525,4.817178785420066e-08,0.002
2526,4.7941377708644066e-08,0.002
2527,4.771218343166134e-08,0.002
2528,4.7484199123968775e-08,0.002
2529,4.7257418767240675e-08,0.002
2530,4.703183642229316e-08,0.002
2531,4.680744634877357e-08,0.002
2532,4.65842426784083e-08,0.002
2533,4.63622197335749e-08,0.002
2534,4.614137187277741e-08,0.002
2535,4.5921693425057376e-08,0.002
2536,4.5703178890729186e-08,0.002
2537,4.548582272149529e-08,0.002
2538,4.526961942985884e-08,0.002
2539,4.5054563612419953e-08,0.002
2540,4.4840649820960176e-08,0.002
2541,4.462787270498827e-08,0.002
2542,4.4416226926575864e-08,0.002
2543,4.4205707153280453e-08,0.002
2544,4.3996308134311207e-08,0.002
2545,4.37880246044241e-08,0.002
2546,4.358085134500183e-08,0.002
2547,4.337478317840025e-08,0.002
2548,4.3169814921431116e-08,0.002
2549,4.2965941446479994e-08,0.002
2550,4.27631576354706e-08,0.002
2551,4.2561458388221504e-08,0.002
2552,4.236083864751193e-08,0.002
2553,4.216129335853172e-08,0.002
2554,4.196281750105889e-08,0.002
2555,4.176540607908462e-08,0.002
2556,4.15690541073865e-08,0.002
2557,4.137375663640937e-08,0.002
2558,4.11795087288309e-08,0.002
2559,4.098630546864103e-08,0.002
2560,4.07941419666065e-08,0.002
2561,4.0603013344614756e-08,0.002
2562,4.041291475128396e-08,0.002
2563,4.022384135364864e-08,0.002
2564,4.0035788335085904e-08,0.002
2565,3.984875090432309e-08,0.002
2566,3.966272428463851e-08,0.002
2567,3.9477703720377036e-08,0.002
2568,3.929368270139626e-08,0.002
2569,3.911065124586168e-08,0.002
2570,3.892860376651967e-08,0.002
2571,3.8747535120893265e-08,0.002
2572,3.856743581698279e-08,0.002
2573,3.838829655648539e-08,0.002
2574,3.82101120867318e-08,0.002
2575,3.803287678438022e-08,0.002
2576,3.7856585238598676e-08,0.002
2577,3.7681232555205877e-08,0.002
2578,3.7506813446620246e-08,0.002
2579,3.7333323073318736e-08,0.002
2580,3.716075663220866e-08,0.002
2581,3.6989109138929463e-08,0.002
2582,3.6818376004213545e-08,0.002
2583,3.6648552461952336e-08,0.002
2584,3.647963383968915e-08,0.002
2585,3.631161568804058e-08,0.002
2586,3.6144493403233255e-08,0.002
2587,3.5978262603381945e-08,0.002
2588,3.581291893575702e-08,0.002
2589,3.5648457993883016e-08,0.002
2590,3.5484875552426834e-08,0.002
2591,3.532216232601904e-08,0.002
2592,3.516030650809447e-08,0.002
2593,3.4999303354820145e-08,0.002
2594,3.4839147945095575e-08,0.002
2595,3.4679834931233366e-08,0.002
2596,3.4521360079233365e-08,0.002
2597,3.436371855209375e-08,0.002
2598,3.4206905775396965e-08,0.002
2599,3.40509164401793e-08,0.002
2600,3.389573651494057e-08,0.002
2601,3.374135896983244e-08,0.002
2602,3.358777958543974e-08,0.002
2603,3.343499267865598e-08,0.002
2604,3.3282993776026475e-08,0.002
2605,3.3131778569218764e-08,0.002
2606,3.298134198751236e-08,0.002
2607,3.28316801476918e-08,0.002
2608,3.268278870517687e-08,0.002
2609,3.253466325267124e-08,0.002
2610,3.238730014111433e-08,0.002
2611,3.224069512284018e-08,0.002
2612,3.209484431324755e-08,0.002
2613,3.194974409107935e-08,0.002
2614,3.1805390421170945e-08,0.002
2615,3.166177975096848e-08,0.002
2616,3.1518908450428474e-08,0.002
2617,3.1376772761134096e-08,0.002
2618,3.123536930214167e-08,0.002
2619,3.109469447828534e-08,0.002
2620,3.0954744785230193e-08,0.002
2621,3.081551690248013e-08,0.002
2622,3.067700732006491e-08,0.002
2623,3.053921271307195e-08,0.002
2624,3.040212977480602e-08,0.002
2625,3.026575511315903e-08,0.002
2626,3.013008550990014e-08,0.002
2627,2.999511768058526e-08,0.002
